255744	343	-844	37	0.54
327456	485	-690	42	0.54
421632	565	-648	43	0.59
543456	666	-569	43	0.64
701568	721	-514	41	0.69
903744	784	-462	45	0.72
1166400	814	-455	47	0.76
1505088	903	-487	65	0.75
1940544	920	-448	64	0.81
2505600	1013	-483	62	0.85
3236544	1043	-425	89	0.82
4180032	1072	-427	106	0.79
5396544	1162	-401	160	0.75
6969888	1097	-535	121	0.84
9000288	1205	-550	190	0.78
