255744	503	-283	35	0.47
327456	557	-242	35	0.53
421632	589	-276	35	0.59
543456	667	-292	36	0.7
701568	713	-286	39	0.73
903744	775	-288	45	0.79
1166400	778	-309	39	0.82
1505088	857	-339	55	0.82
1940544	877	-310	47	0.86
2505600	939	-434	60	0.87
3236544	978	-428	56	0.89
4180032	988	-390	107	0.81
5396544	1145	-431	116	0.86
6969888	1174	-453	122	0.9
9000288	1154	-493	123	0.87
